time,country,cum_confirm,cum_heal,cum_dead
2020-03-20,哥斯达黎加,87,0,1
2020-03-20,古巴,16,0,1
2020-03-20,塞浦路斯,67,0,0
2020-03-20,捷克,765,3,0
2020-03-20,德国,17653,192,48
2020-03-20,吉布提,1,0,0
2020-03-20,丹麦,1226,1,9
2020-03-20,多米尼加,34,0,1
2020-03-20,阿尔及利亚,90,32,10
2020-03-20,厄瓜多尔,260,0,3
2020-03-20,爱沙尼亚,267,1,0
2020-03-20,埃及,256,32,7
2020-03-20,西班牙,20410,1588,1041
2020-03-20,埃塞俄比亚,9,0,0
2020-03-20,芬兰,400,10,0
2020-03-20,斐济,1,0,0
2020-03-20,法罗群岛,47,0,0
2020-03-20,法国,11010,1300,372
2020-03-20,加蓬,3,0,0
2020-03-20,英国,3280,79,144
2020-03-20,格鲁吉亚,43,1,0
2020-03-20,法属圭亚那,11,0,0
2020-03-20,加纳,16,0,0
2020-03-20,直布罗陀,3,0,0
2020-03-20,格陵兰,1,0,0
2020-03-20,冈比亚,1,0,0
2020-03-20,几内亚,2,0,0
2020-03-20,瓜德罗普,33,0,0
2020-03-20,赤道几内亚,6,0,0
2020-03-20,希腊,464,19,6
2020-03-20,危地马拉,9,0,1
2020-03-20,关岛,5,0,0
2020-03-20,圭亚那,7,0,1
2020-03-20,洪都拉斯,24,0,0
2020-03-20,克罗地亚,113,5,1
2020-03-20,海地,2,0,0
2020-03-20,匈牙利,85,2,1
2020-03-20,印度尼西亚,369,17,32
2020-03-20,爱尔兰,557,5,3
2020-03-20,以色列,705,15,0
2020-03-20,印度,223,23,5
2020-03-20,伊拉克,192,49,13
2020-03-20,伊朗,19644,5979,1433
2020-03-20,冰岛,330,5,1
2020-03-20,意大利,41035,4440,3405
2020-03-20,牙买加,16,2,1
2020-03-20,约旦,70,1,0
2020-03-20,日本,1016,215,35
2020-03-20,肯尼亚,7,0,0
2020-03-20,吉尔吉斯斯坦,3,0,0
2020-03-20,柬埔寨,47,1,0
2020-03-20,韩国,8652,2233,100
2020-03-20,科威特,159,22,0
2020-03-20,开曼群岛,1,0,1
2020-03-20,哈萨克斯坦,49,0,0
2020-03-20,黎巴嫩,163,4,4
2020-03-20,圣卢西亚,2,0,0
2020-03-20,列支敦士登,28,0,0
2020-03-20,斯里兰卡,71,3,0
2020-03-20,利比里亚,2,0,0
2020-03-20,立陶宛,41,1,0
2020-03-20,卢森堡,484,0,4
2020-03-20,拉脱维亚,86,1,0
2020-03-20,摩洛哥,66,1,2
2020-03-20,摩纳哥,11,0,0
2020-03-20,摩尔多瓦,49,1,1
2020-03-20,黑山,10,0,0
2020-03-20,北马其顿,67,1,0
2020-03-20,马提尼克,32,0,0
2020-03-20,蒙特塞拉特,1,0,0
2020-03-20,马耳他,53,2,0
2020-03-20,毛里求斯,3,0,0
2020-03-20,马尔代夫,13,0,0
2020-03-20,墨西哥,164,4,1
2020-03-20,马来西亚,1030,87,2
2020-03-20,尼日尔,1,0,0
2020-03-20,尼日利亚,12,0,0
2020-03-20,荷兰,3003,2,107
2020-03-20,挪威,1794,1,7
2020-03-20,尼泊尔,1,1,0
2020-03-20,新西兰,39,0,0
2020-03-20,阿曼,48,13,0
2020-03-20,巴拿马,137,0,1
2020-03-20,秘鲁,234,1,1
2020-03-20,法属波利尼西亚,1,0,0
2020-03-20,菲律宾,230,8,18
2020-03-20,巴基斯坦,454,13,5
2020-03-20,波兰,355,13,5
2020-03-20,波多黎各,5,0,0
2020-03-20,巴勒斯坦,47,0,0
2020-03-20,葡萄牙,1020,19,3
2020-03-20,巴拉圭,11,0,0
2020-03-20,卡塔尔,460,4,0
2020-03-20,留尼汪,14,0,0
2020-03-20,罗马尼亚,308,31,0
2020-03-20,塞尔维亚,118,1,0
2020-03-20,俄罗斯,253,9,1
2020-03-20,卢旺达,8,0,0
2020-03-20,沙特阿拉伯,274,8,0
2020-03-20,塞舌尔,6,0,0
2020-03-20,苏丹,2,0,1
2020-03-20,瑞典,1439,16,11
2020-03-20,新加坡,385,124,0
2020-03-20,斯洛文尼亚,341,0,1
2020-03-20,斯洛伐克,123,0,0
2020-03-20,圣马力诺,144,4,14
2020-03-20,塞内加尔,38,2,0
2020-03-20,索马里,1,0,0
2020-03-20,苏里南,2,0,0
2020-03-20,萨尔瓦多,1,0,0
2020-03-20,斯威士兰,1,0,0
2020-03-20,乍得,1,0,0
2020-03-20,多哥,9,0,0
2020-03-20,泰国,322,42,1
2020-03-20,突尼斯,39,0,0
2020-03-20,土耳其,359,0,4
2020-03-20,特立尼达和多巴哥,9,0,0
2020-03-20,坦桑尼亚,6,0,0
2020-03-20,乌克兰,26,0,3
2020-03-20,美国,14387,121,204
2020-03-20,乌拉圭,94,0,0
2020-03-20,乌兹别克斯坦,33,0,0
2020-03-20,梵蒂冈,1,0,0
2020-03-20,圣文森特和格林纳丁斯,1,0,0
2020-03-20,委内瑞拉,42,0,0
2020-03-20,美属维尔京群岛,2,0,0
2020-03-20,越南,85,16,0
2020-03-20,马约特,3,0,0
2020-03-20,南非,202,1,0
2020-03-20,赞比亚,2,0,0
2020-03-20,纳米比亚,2,0,0
2020-03-21,钻石号邮轮,712,567,7
2020-03-21,波黑,89,2,0
2020-03-21,蒙古,10,0,0
2020-03-21,荷属安的列斯,3,0,0
2020-03-21,泽西岛,2,0,0
2020-03-21,毛利塔尼亚,2,0,0
2020-03-21,格恩西岛,1,0,0
2020-03-21,安道尔,88,1,0
2020-03-21,阿联酋,153,38,2
2020-03-21,阿富汗,24,0,0
2020-03-21,安提瓜和巴布达,1,0,0
2020-03-21,阿尔巴尼亚,70,0,2
2020-03-21,亚美尼亚,160,1,0
2020-03-21,安哥拉,2,0,0
2020-03-21,阿根廷,158,3,3
2020-03-21,奥地利,2814,9,7
2020-03-21,澳大利亚,1071,27,7
2020-03-21,阿鲁巴,4,0,0
2020-03-21,阿塞拜疆,44,6,1
2020-03-21,巴巴多斯,5,0,0
2020-03-21,孟加拉,24,3,2
2020-03-21,比利时,2815,214,67
2020-03-21,布基纳法索,40,4,1
2020-03-21,保加利亚,142,1,3
2020-03-21,巴林,298,125,1
2020-03-21,贝宁,2,0,0
2020-03-21,文莱,83,2,0
2020-03-21,玻利维亚,16,0,0
2020-03-21,巴西,977,150,11
2020-03-21,巴哈马,4,0,0
2020-03-21,不丹,2,0,0
2020-03-21,白俄罗斯,69,15,0
2020-03-21,加拿大,1146,11,12
2020-03-21,刚果（金）,23,0,1
2020-03-21,中非,3,0,0
2020-03-21,刚果（布）,3,0,0
2020-03-21,瑞士,6113,15,56
2020-03-21,科特迪瓦,14,1,0
2020-03-21,智利,434,6,0
2020-03-21,喀麦隆,27,2,0
2020-03-21,中国,81498,72382,3267
2020-03-21,哥伦比亚,158,1,0
2020-03-21,哥斯达黎加,113,0,2
2020-03-21,古巴,21,0,1
2020-03-21,塞浦路斯,75,0,0
2020-03-21,捷克,925,4,0
2020-03-21,德国,21652,209,73
2020-03-21,吉布提,1,0,0
2020-03-21,丹麦,1420,1,9
2020-03-21,多米尼加,72,0,2
2020-03-21,阿尔及利亚,102,32,9
2020-03-21,厄瓜多尔,426,3,7
2020-03-21,爱沙尼亚,306,1,0
2020-03-21,埃及,285,39,8
2020-03-21,西班牙,25374,1588,1326
2020-03-21,埃塞俄比亚,9,0,0
2020-03-21,芬兰,521,10,1
2020-03-21,斐济,1,0,0
2020-03-21,法罗群岛,47,0,0
2020-03-21,法国,12632,1587,450
2020-03-21,加蓬,4,0,0
2020-03-21,英国,4014,79,178
2020-03-21,格鲁吉亚,47,1,0
2020-03-21,法属圭亚那,15,0,0
2020-03-21,加纳,19,0,0
2020-03-21,直布罗陀,3,0,0
2020-03-21,格陵兰,1,0,0
2020-03-21,冈比亚,1,0,0
2020-03-21,几内亚,2,0,0
2020-03-21,瓜德罗普,45,0,0
2020-03-21,赤道几内亚,6,0,0
2020-03-21,希腊,495,19,8
2020-03-21,危地马拉,12,0,1
2020-03-21,关岛,5,0,0
2020-03-21,圭亚那,7,0,1
2020-03-21,洪都拉斯,24,0,0
2020-03-21,克罗地亚,168,5,1
2020-03-21,海地,2,0,0
2020-03-21,匈牙利,103,7,4
2020-03-21,印度尼西亚,450,17,38
2020-03-21,爱尔兰,683,5,3
2020-03-21,以色列,883,15,1
2020-03-21,印度,294,23,5
2020-03-21,伊拉克,208,50,17
2020-03-21,伊朗,20610,7635,1556
2020-03-21,冰岛,473,5,0
2020-03-21,意大利,47449,5129,4032
2020-03-21,牙买加,19,2,1
2020-03-21,约旦,86,1,0
2020-03-21,日本,1054,227,36
2020-03-21,肯尼亚,7,0,0
2020-03-21,吉尔吉斯斯坦,12,0,0
2020-03-21,柬埔寨,51,1,0
2020-03-21,韩国,8799,2612,102
2020-03-21,科威特,176,27,0
2020-03-21,开曼群岛,1,0,1
2020-03-21,哈萨克斯坦,53,0,0
2020-03-21,黎巴嫩,206,4,4
2020-03-21,圣卢西亚,2,0,0
2020-03-21,列支敦士登,28,0,0
2020-03-21,斯里兰卡,77,3,0
2020-03-21,利比里亚,3,0,0
2020-03-21,立陶宛,69,1,1
2020-03-21,卢森堡,670,0,8
2020-03-21,拉脱维亚,124,1,0
2020-03-21,摩洛哥,86,2,3
2020-03-21,摩纳哥,12,0,0
2020-03-21,摩尔多瓦,66,1,1
2020-03-21,黑山,14,0,0
2020-03-21,马达加斯加,3,0,0
2020-03-21,北马其顿,76,1,0
2020-03-21,马提尼克,32,0,0
2020-03-21,蒙特塞拉特,1,0,0
2020-03-21,马耳他,64,2,0
2020-03-21,毛里求斯,14,0,1
2020-03-21,马尔代夫,13,0,0
2020-03-21,墨西哥,203,4,1
2020-03-21,马来西亚,1183,114,8
2020-03-21,尼日尔,1,0,0
2020-03-21,尼日利亚,22,0,0
2020-03-21,尼加拉瓜,2,0,0
2020-03-21,荷兰,3631,2,136
2020-03-21,挪威,1994,1,7
2020-03-21,尼泊尔,1,1,0
2020-03-21,新西兰,53,0,0
2020-03-21,阿曼,52,13,0
2020-03-21,巴拿马,200,0,1
2020-03-21,秘鲁,263,1,4
2020-03-21,法属波利尼西亚,1,0,0
2020-03-21,巴布亚新几内亚,1,0,0
2020-03-21,菲律宾,307,13,19
2020-03-21,巴基斯坦,534,13,3
2020-03-21,波兰,439,13,5
2020-03-21,波多黎各,5,0,0
2020-03-21,巴勒斯坦,52,17,0
2020-03-21,葡萄牙,1280,19,12
2020-03-21,巴拉圭,18,0,0
2020-03-21,卡塔尔,470,10,0
2020-03-21,留尼汪,28,0,0
2020-03-21,罗马尼亚,367,31,0
2020-03-21,塞尔维亚,149,1,0
2020-03-21,俄罗斯,306,16,1
2020-03-21,卢旺达,17,0,0
2020-03-21,沙特阿拉伯,392,16,0
2020-03-21,塞舌尔,7,0,0
2020-03-21,苏丹,2,0,1
2020-03-21,瑞典,1763,16,16
2020-03-21,新加坡,432,140,2
2020-03-21,斯洛文尼亚,341,0,1
2020-03-21,斯洛伐克,137,0,0
2020-03-21,圣马力诺,144,4,14
2020-03-21,塞内加尔,47,2,0
2020-03-21,索马里,1,0,0
2020-03-21,苏里南,4,0,0
2020-03-21,萨尔瓦多,1,0,0
2020-03-21,斯威士兰,1,0,0
2020-03-21,乍得,1,0,0
2020-03-21,多哥,16,0,0
2020-03-21,泰国,411,44,1
2020-03-21,东帝汶,1,0,0
2020-03-21,突尼斯,60,0,0
2020-03-21,土耳其,670,0,9
2020-03-21,特立尼达和多巴哥,9,0,0
2020-03-21,坦桑尼亚,6,0,0
2020-03-21,乌克兰,41,0,3
2020-03-21,美国,19624,147,260
2020-03-21,乌拉圭,110,0,0
2020-03-21,乌兹别克斯坦,37,0,0
2020-03-21,梵蒂冈,1,0,0
2020-03-21,圣文森特和格林纳丁斯,1,0,0
2020-03-21,委内瑞拉,65,0,0
2020-03-21,美属维尔京群岛,2,0,0
2020-03-21,越南,94,17,0
2020-03-21,马约特,6,0,0
2020-03-21,南非,240,1,0
2020-03-21,赞比亚,2,0,0
2020-03-21,津巴布韦,2,0,0
2020-03-21,纳米比亚,3,0,0
2020-03-22,钻石号邮轮,712,567,7
2020-03-22,波黑,93,2,1
2020-03-22,蒙古,10,0,0
2020-03-22,荷属安的列斯,3,0,0
2020-03-22,泽西岛,2,0,0
2020-03-22,毛利塔尼亚,2,0,0
2020-03-22,格恩西岛,1,0,0
2020-03-22,安道尔,114,1,1
2020-03-22,阿联酋,153,38,2
2020-03-22,阿富汗,34,0,0
2020-03-22,安提瓜和巴布达,1,0,0
2020-03-22,阿尔巴尼亚,89,0,2
2020-03-22,亚美尼亚,190,2,0
2020-03-22,安哥拉,2,0,0
2020-03-22,阿根廷,225,3,4
2020-03-22,奥地利,3062,9,9
2020-03-22,澳大利亚,1356,43,7
2020-03-22,阿鲁巴,4,0,0
2020-03-22,阿塞拜疆,65,6,1
2020-03-22,巴巴多斯,5,0,0
2020-03-22,孟加拉,27,3,2
2020-03-22,比利时,3401,263,75
2020-03-22,布基纳法索,65,4,2
2020-03-22,保加利亚,171,3,3
2020-03-22,巴林,333,149,1
2020-03-22,贝宁,2,0,0
2020-03-22,文莱,88,2,0
2020-03-22,玻利维亚,20,0,0
2020-03-22,巴西,1201,150,18
2020-03-22,巴哈马,4,0,0
2020-03-22,不丹,2,0,0
2020-03-22,白俄罗斯,76,15,0
2020-03-22,加拿大,1377,11,19
2020-03-22,刚果（金）,23,0,1
2020-03-22,中非,3,0,0
2020-03-22,刚果（布）,4,0,0
2020-03-22,瑞士,7014,131,80
2020-03-22,科特迪瓦,14,1,0
2020-03-22,智利,537,8,1
2020-03-22,喀麦隆,40,2,0
2020-03-22,中国,81600,72841,3276
2020-03-22,哥伦比亚,210,3,1
2020-03-22,哥斯达黎加,117,2,2
2020-03-22,古巴,21,0,1
2020-03-22,塞浦路斯,84,0,1
2020-03-22,捷克,1047,6,0
2020-03-22,德国,23952,266,92
2020-03-22,吉布提,1,0,0
2020-03-22,丹麦,1420,1,13
2020-03-22,多米尼加,112,0,3
2020-03-22,阿尔及利亚,139,32,15
2020-03-22,厄瓜多尔,532,3,7
2020-03-22,爱沙尼亚,326,1,0
2020-03-22,埃及,294,41,10
2020-03-22,厄立特里亚,1,0,0
2020-03-22,西班牙,28603,2575,1724
2020-03-22,埃塞俄比亚,11,0,0
2020-03-22,芬兰,626,10,1
2020-03-22,斐济,1,0,0
2020-03-22,法罗群岛,92,0,0
2020-03-22,法国,14485,1587,562
2020-03-22,加蓬,5,0,1
2020-03-22,英国,5067,93,234
2020-03-22,格鲁吉亚,54,1,0
2020-03-22,法属圭亚那,15,0,0
2020-03-22,加纳,21,0,1
2020-03-22,直布罗陀,3,0,0
2020-03-22,格陵兰,1,0,0
2020-03-22,冈比亚,1,0,0
2020-03-22,几内亚,2,0,0
2020-03-22,瓜德罗普,56,0,1
2020-03-22,赤道几内亚,6,0,0
2020-03-22,希腊,530,19,13
2020-03-22,危地马拉,17,0,1
2020-03-22,关岛,15,0,0
2020-03-22,圭亚那,7,0,1
2020-03-22,洪都拉斯,24,0,0
2020-03-22,克罗地亚,235,5,1
2020-03-22,海地,2,0,0
2020-03-22,匈牙利,131,12,6
2020-03-22,印度尼西亚,514,20,48
2020-03-22,爱尔兰,785,5,3
2020-03-22,以色列,945,36,1
2020-03-22,印度,341,27,5
2020-03-22,伊拉克,214,50,17
2020-03-22,伊朗,21638,7913,1685
2020-03-22,冰岛,568,22,1
2020-03-22,意大利,53578,6072,4825
2020-03-22,牙买加,19,2,1
2020-03-22,约旦,100,1,0
2020-03-22,日本,1101,227,41
2020-03-22,肯尼亚,7,0,0
2020-03-22,吉尔吉斯斯坦,14,0,0
2020-03-22,柬埔寨,53,1,0
2020-03-22,韩国,8897,2909,104
2020-03-22,科威特,188,27,0
2020-03-22,开曼群岛,1,0,1
2020-03-22,哈萨克斯坦,57,0,0
2020-03-22,黎巴嫩,248,8,4
2020-03-22,圣卢西亚,2,0,0
2020-03-22,列支敦士登,44,0,0
2020-03-22,斯里兰卡,81,3,0
2020-03-22,利比里亚,3,0,0
2020-03-22,立陶宛,105,1,1
2020-03-22,卢森堡,798,6,8
2020-03-22,拉脱维亚,139,1,0
2020-03-22,摩洛哥,104,3,3
2020-03-22,摩纳哥,18,0,0
2020-03-22,摩尔多瓦,80,1,1
2020-03-22,黑山,14,0,0
2020-03-22,马达加斯加,3,0,0
2020-03-22,北马其顿,114,1,0
2020-03-22,马提尼克,37,0,1
2020-03-22,蒙特塞拉特,1,0,0
2020-03-22,马耳他,73,2,0
2020-03-22,毛里求斯,18,0,1
2020-03-22,马尔代夫,13,0,0
2020-03-22,墨西哥,251,4,2
2020-03-22,马来西亚,1306,139,10
2020-03-22,尼日尔,2,0,0
2020-03-22,尼日利亚,27,2,0
2020-03-22,尼加拉瓜,2,0,0
2020-03-22,荷兰,4216,2,180
2020-03-22,挪威,2249,1,7
2020-03-22,尼泊尔,1,1,0
2020-03-22,新西兰,67,0,0
2020-03-22,阿曼,55,13,0
2020-03-22,巴拿马,245,0,3
2020-03-22,秘鲁,318,1,5
2020-03-22,法属波利尼西亚,15,0,0
2020-03-22,巴布亚新几内亚,1,0,0
2020-03-22,菲律宾,380,15,25
2020-03-22,巴基斯坦,733,13,3
2020-03-22,波兰,563,13,5
2020-03-22,波多黎各,5,0,0
2020-03-22,巴勒斯坦,61,17,0
2020-03-22,葡萄牙,1600,19,14
2020-03-22,巴拉圭,22,0,1
2020-03-22,卡塔尔,481,27,0
2020-03-22,留尼汪,47,0,0
2020-03-22,罗马尼亚,433,64,2
2020-03-22,塞尔维亚,188,2,2
2020-03-22,俄罗斯,367,16,1
2020-03-22,卢旺达,17,0,0
2020-03-22,沙特阿拉伯,511,16,0
2020-03-22,塞舌尔,7,0,0
2020-03-22,苏丹,2,0,1
2020-03-22,瑞典,1925,16,21
2020-03-22,新加坡,455,144,2
2020-03-22,斯洛文尼亚,383,0,1
2020-03-22,斯洛伐克,178,0,0
2020-03-22,圣马力诺,160,4,20
2020-03-22,塞内加尔,56,5,0
2020-03-22,索马里,1,0,0
2020-03-22,苏里南,4,0,0
2020-03-22,萨尔瓦多,1,0,0
2020-03-22,斯威士兰,4,0,0
2020-03-22,乍得,1,0,0
2020-03-22,多哥,16,0,0
2020-03-22,泰国,599,44,1
2020-03-22,东帝汶,1,0,0
2020-03-22,突尼斯,75,1,3
2020-03-22,土耳其,947,0,21
2020-03-22,特立尼达和多巴哥,9,0,0
2020-03-22,坦桑尼亚,6,0,0
2020-03-22,乌克兰,47,0,3
2020-03-22,乌干达,1,0,0
2020-03-22,美国,27111,178,346
2020-03-22,乌拉圭,135,0,0
2020-03-22,乌兹别克斯坦,43,0,0
2020-03-22,梵蒂冈,1,0,0
2020-03-22,圣文森特和格林纳丁斯,1,0,0
2020-03-22,委内瑞拉,70,15,0
2020-03-22,美属维尔京群岛,2,0,0
2020-03-22,越南,106,17,0
2020-03-22,马约特,6,0,0
2020-03-22,南非,240,1,0
2020-03-22,赞比亚,3,0,0
2020-03-22,津巴布韦,2,0,0
2020-03-22,纳米比亚,3,0,0
2020-03-23,钻石号邮轮,712,574,10
2020-03-23,波黑,128,2,1
2020-03-23,蒙古,10,0,0
2020-03-23,荷属安的列斯,3,0,0
2020-03-23,泽西岛,2,0,0
2020-03-23,毛利塔尼亚,2,0,0
2020-03-23,格恩西岛,1,0,0
2020-03-23,安道尔,133,1,1
2020-03-23,阿联酋,198,41,2
2020-03-23,阿富汗,40,0,0
2020-03-23,安提瓜和巴布达,1,0,0
2020-03-23,阿尔巴尼亚,89,0,2
2020-03-23,亚美尼亚,194,2,0
2020-03-23,安哥拉,2,0,0
2020-03-23,阿根廷,266,3,4
2020-03-23,奥地利,3923,9,16
2020-03-23,澳大利亚,1709,119,7
2020-03-23,阿鲁巴,4,0,0
2020-03-23,阿塞拜疆,72,10,1
2020-03-23,巴巴多斯,14,0,0
2020-03-23,孟加拉,27,3,2
2020-03-23,比利时,3743,350,88
2020-03-23,布基纳法索,75,5,4
2020-03-23,保加利亚,190,3,3
2020-03-23,巴林,339,160,2
2020-03-23,贝宁,2,0,0
2020-03-23,文莱,91,2,0
2020-03-23,玻利维亚,24,0,0
2020-03-23,巴西,1620,150,25
2020-03-23,巴哈马,4,0,0
2020-03-23,不丹,2,0,0
2020-03-23,白俄罗斯,81,22,0
2020-03-23,加拿大,1470,11,20
2020-03-23,刚果（金）,30,0,2
2020-03-23,中非,3,0,0
2020-03-23,刚果（布）,4,0,0
2020-03-23,瑞士,8547,131,118
2020-03-23,科特迪瓦,14,1,0
2020-03-23,智利,746,8,1
2020-03-23,喀麦隆,56,2,0
2020-03-23,中国,81747,73299,3283
2020-03-23,哥伦比亚,235,3,2
2020-03-23,哥斯达黎加,134,2,2
2020-03-23,古巴,35,0,1
2020-03-23,佛得角,3,0,0
2020-03-23,塞浦路斯,95,0,1
2020-03-23,捷克,1165,7,1
2020-03-23,德国,27289,422,115
2020-03-23,吉布提,1,0,0
2020-03-23,丹麦,1572,15,13
2020-03-23,多米尼加,202,0,3
2020-03-23,阿尔及利亚,201,32,17
2020-03-23,厄瓜多尔,789,3,14
2020-03-23,爱沙尼亚,352,4,0
2020-03-23,埃及,327,56,14
2020-03-23,厄立特里亚,1,0,0
2020-03-23,西班牙,33089,3355,2182
2020-03-23,埃塞俄比亚,11,0,0
2020-03-23,芬兰,700,10,1
2020-03-23,斐济,1,0,0
2020-03-23,法罗群岛,92,0,0
2020-03-23,法国,16928,2201,676
2020-03-23,加蓬,5,0,1
2020-03-23,英国,5748,137,289
2020-03-23,格鲁吉亚,54,1,0
2020-03-23,法属圭亚那,18,6,0
2020-03-23,加纳,24,0,1
2020-03-23,直布罗陀,3,0,0
2020-03-23,格陵兰,1,0,0
2020-03-23,冈比亚,1,0,0
2020-03-23,几内亚,2,0,0
2020-03-23,瓜德罗普,56,0,1
2020-03-23,赤道几内亚,9,0,0
2020-03-23,希腊,624,19,15
2020-03-23,危地马拉,19,0,1
2020-03-23,关岛,15,0,0
2020-03-23,圭亚那,7,0,1
2020-03-23,洪都拉斯,26,0,0
2020-03-23,克罗地亚,306,5,1
2020-03-23,海地,2,0,0
2020-03-23,匈牙利,167,16,7
2020-03-23,印度尼西亚,579,20,49
2020-03-23,爱尔兰,906,5,4
2020-03-23,以色列,1238,37,1
2020-03-23,印度,425,27,8
2020-03-23,伊拉克,266,62,23
2020-03-23,伊朗,23049,7913,1812
2020-03-23,冰岛,588,36,1
2020-03-23,意大利,60441,7024,5476
2020-03-23,牙买加,19,2,1
2020-03-23,约旦,112,1,0
2020-03-23,日本,1138,272,42
2020-03-23,肯尼亚,15,0,0
2020-03-23,吉尔吉斯斯坦,16,0,0
2020-03-23,柬埔寨,84,2,0
2020-03-23,韩国,8961,3166,111
2020-03-23,科威特,189,30,0
2020-03-23,开曼群岛,1,0,1
2020-03-23,哈萨克斯坦,60,0,0
2020-03-23,黎巴嫩,267,8,4
2020-03-23,圣卢西亚,2,0,0
2020-03-23,列支敦士登,44,0,0
2020-03-23,斯里兰卡,92,3,0
2020-03-23,利比里亚,3,0,0
2020-03-23,立陶宛,154,1,1
2020-03-23,卢森堡,798,6,8
2020-03-23,拉脱维亚,180,1,0
2020-03-23,摩洛哥,134,3,4
2020-03-23,摩纳哥,23,0,0
2020-03-23,摩尔多瓦,94,1,1
2020-03-23,黑山,21,0,0
2020-03-23,马达加斯加,12,0,0
2020-03-23,北马其顿,136,1,1
2020-03-23,马提尼克,37,0,1
2020-03-23,蒙特塞拉特,1,0,0
2020-03-23,马耳他,107,2,0
2020-03-23,毛里求斯,28,0,1
2020-03-23,马尔代夫,13,0,0
2020-03-23,墨西哥,361,4,2
2020-03-23,马来西亚,1518,139,10
2020-03-23,尼日尔,2,0,0
2020-03-23,尼日利亚,30,2,0
2020-03-23,尼加拉瓜,2,0,0
2020-03-23,荷兰,4749,3,213
2020-03-23,挪威,2538,6,9
2020-03-23,尼泊尔,2,1,0
2020-03-23,新西兰,102,0,0
2020-03-23,阿曼,66,17,0
2020-03-23,巴拿马,313,1,3
2020-03-23,秘鲁,363,1,5
2020-03-23,法属波利尼西亚,15,0,0
2020-03-23,巴布亚新几内亚,1,0,0
2020-03-23,菲律宾,462,18,33
2020-03-23,巴基斯坦,825,13,6
2020-03-23,波兰,684,13,8
2020-03-23,波多黎各,5,0,0
2020-03-23,巴勒斯坦,61,17,0
2020-03-23,葡萄牙,2060,5,23
2020-03-23,巴拉圭,22,0,1
2020-03-23,卡塔尔,494,27,0
2020-03-23,留尼汪,47,0,0
2020-03-23,罗马尼亚,576,73,5
2020-03-23,塞尔维亚,222,2,2
2020-03-23,俄罗斯,438,17,1
2020-03-23,卢旺达,19,0,0
2020-03-23,沙特阿拉伯,562,19,0
2020-03-23,塞舌尔,7,0,0
2020-03-23,苏丹,2,0,1
2020-03-23,瑞典,2038,16,25
2020-03-23,新加坡,509,152,2
2020-03-23,斯洛文尼亚,414,0,2
2020-03-23,斯洛伐克,186,7,0
2020-03-23,圣马力诺,187,4,20
2020-03-23,塞内加尔,67,5,0
2020-03-23,索马里,1,0,0
2020-03-23,苏里南,5,0,0
2020-03-23,萨尔瓦多,3,0,0
2020-03-23,叙利亚,1,0,0
2020-03-23,斯威士兰,4,0,0
2020-03-23,乍得,1,0,0
2020-03-23,多哥,16,0,0
2020-03-23,泰国,721,45,1
2020-03-23,东帝汶,1,0,0
2020-03-23,突尼斯,89,1,3
2020-03-23,土耳其,1236,0,30
2020-03-23,特立尼达和多巴哥,50,1,0
2020-03-23,坦桑尼亚,12,0,0
2020-03-23,乌克兰,73,1,3
2020-03-23,乌干达,1,0,0
2020-03-23,美国,39183,178,473
2020-03-23,乌拉圭,158,0,0
2020-03-23,乌兹别克斯坦,43,0,0
2020-03-23,梵蒂冈,1,0,0
2020-03-23,圣文森特和格林纳丁斯,1,0,0
2020-03-23,委内瑞拉,77,15,0
2020-03-23,美属维尔京群岛,2,0,0
2020-03-23,越南,123,17,0
2020-03-23,马约特,11,0,0
2020-03-23,南非,402,1,0
2020-03-23,赞比亚,3,0,0
2020-03-23,津巴布韦,3,0,1
2020-03-23,纳米比亚,3,0,0
2020-03-24,钻石号邮轮,712,587,10
2020-03-24,波黑,136,2,1
2020-03-24,蒙古,10,0,0
2020-03-24,荷属安的列斯,3,0,0
2020-03-24,泽西岛,2,0,0
2020-03-24,毛利塔尼亚,2,0,0
2020-03-24,格恩西岛,1,0,0
2020-03-24,安道尔,162,1,1
2020-03-24,阿联酋,198,41,2
2020-03-24,阿富汗,42,0,0
2020-03-24,安提瓜和巴布达,3,0,0
2020-03-24,阿尔巴尼亚,123,2,4
2020-03-24,亚美尼亚,235,2,0
2020-03-24,安哥拉,3,0,0
2020-03-24,阿根廷,301,3,4
2020-03-24,奥地利,4876,9,25
2020-03-24,澳大利亚,2136,118,8
2020-03-24,阿鲁巴,12,0,0
2020-03-24,阿塞拜疆,87,10,1
2020-03-24,巴巴多斯,17,0,0
2020-03-24,孟加拉,33,3,2
2020-03-24,比利时,4269,461,122
2020-03-24,布基纳法索,114,7,4
2020-03-24,保加利亚,202,3,3
2020-03-24,巴林,391,177,2
2020-03-24,贝宁,6,0,0
2020-03-24,文莱,104,2,0
2020-03-24,玻利维亚,27,0,0
2020-03-24,巴西,1965,150,34
2020-03-24,巴哈马,4,0,0
2020-03-24,不丹,2,0,0
2020-03-24,白俄罗斯,81,22,0
2020-03-24,伯利兹,1,0,0
2020-03-24,加拿大,2088,11,25
2020-03-24,刚果（金）,36,0,2
2020-03-24,中非,3,0,0
2020-03-24,刚果（布）,4,0,0
2020-03-24,瑞士,9494,131,124
2020-03-24,科特迪瓦,25,2,0
2020-03-24,智利,746,8,1
2020-03-24,喀麦隆,66,2,0
