prov_name,city_name,date,cum_confirmed,cum_cured,cum_dead
江苏省,南京市,2020/2/20,93,47,0
江苏省,南京市,2020/2/21,93,52,0
江苏省,南京市,2020/2/22,93,52,0
江苏省,南京市,2020/2/23,93,52,0
江苏省,南京市,2020/2/24,93,57,0
江苏省,南京市,2020/2/25,93,58,0
江苏省,南京市,2020/2/26,93,58,0
江苏省,南京市,2020/2/27,93,58,0
江苏省,南京市,2020/2/28,93,58,0
江苏省,南京市,2020/2/29,93,58,0
江苏省,南京市,2020/3/1,93,63,0
江苏省,南京市,2020/3/2,93,68,0
江苏省,南京市,2020/3/3,93,68,0
江苏省,南京市,2020/3/4,93,74,0
江苏省,南京市,2020/3/5,93,80,0
江苏省,南京市,2020/3/6,93,89,0
江苏省,南京市,2020/3/7,93,89,0
江苏省,南京市,2020/3/8,93,93,0
江苏省,南京市,2020/3/9,93,93,0
江苏省,南京市,2020/3/10,93,93,0
江苏省,南京市,2020/3/11,93,93,0
江苏省,南京市,2020/3/12,93,93,0
江苏省,南通市,2020/1/23,1,0,0
江苏省,南通市,2020/1/24,1,0,0
江苏省,南通市,2020/1/25,2,0,0
江苏省,南通市,2020/1/26,4,0,0
江苏省,南通市,2020/1/27,6,0,0
江苏省,南通市,2020/1/28,6,0,0
江苏省,南通市,2020/1/29,9,0,0
江苏省,南通市,2020/1/30,10,0,0
江苏省,南通市,2020/1/31,12,0,0
江苏省,南通市,2020/2/1,12,0,0
江苏省,南通市,2020/2/2,17,0,0
江苏省,南通市,2020/2/3,19,0,0
江苏省,南通市,2020/2/4,22,0,0
江苏省,南通市,2020/2/5,25,0,0
江苏省,南通市,2020/2/6,27,2,0
江苏省,南通市,2020/2/7,29,2,0
江苏省,南通市,2020/2/8,31,2,0
江苏省,南通市,2020/2/9,32,2,0
江苏省,南通市,2020/2/10,33,5,0
江苏省,南通市,2020/2/11,35,5,0
江苏省,南通市,2020/2/12,37,11,0
江苏省,南通市,2020/2/13,38,11,0
江苏省,南通市,2020/2/14,39,11,0
江苏省,南通市,2020/2/15,40,15,0
江苏省,南通市,2020/2/16,40,15,0
江苏省,南通市,2020/2/17,40,17,0
江苏省,南通市,2020/2/18,40,19,0
江苏省,南通市,2020/2/19,40,23,0
江苏省,南通市,2020/2/20,40,23,0
江苏省,南通市,2020/2/21,40,28,0
江苏省,南通市,2020/2/22,40,32,0
江苏省,南通市,2020/2/23,40,33,0
江苏省,南通市,2020/2/24,40,34,0
江苏省,南通市,2020/2/25,40,35,0
江苏省,南通市,2020/2/26,40,37,0
江苏省,南通市,2020/2/27,40,37,0
江苏省,南通市,2020/2/28,40,37,0
江苏省,南通市,2020/2/29,40,37,0
江苏省,南通市,2020/3/1,40,37,0
江苏省,南通市,2020/3/2,40,37,0
江苏省,南通市,2020/3/3,40,40,0
江苏省,南通市,2020/3/4,40,40,0
江苏省,南通市,2020/3/5,40,40,0
江苏省,南通市,2020/3/6,40,40,0
江苏省,南通市,2020/3/7,40,40,0
江苏省,南通市,2020/3/8,40,40,0
江苏省,南通市,2020/3/9,40,40,0
江苏省,南通市,2020/3/10,40,40,0
江苏省,南通市,2020/3/11,40,40,0
江苏省,南通市,2020/3/12,40,40,0
江苏省,苏州市,2020/1/22,1,0,0
江苏省,苏州市,2020/1/23,2,0,0
江苏省,苏州市,2020/1/24,3,1,0
江苏省,苏州市,2020/1/25,7,1,0
江苏省,苏州市,2020/1/26,8,1,0
江苏省,苏州市,2020/1/27,12,1,0
江苏省,苏州市,2020/1/28,20,1,0
江苏省,苏州市,2020/1/29,24,1,0
江苏省,苏州市,2020/1/30,32,2,0
江苏省,苏州市,2020/1/31,34,2,0
江苏省,苏州市,2020/2/1,34,2,0
江苏省,苏州市,2020/2/2,38,3,0
江苏省,苏州市,2020/2/3,44,3,0
江苏省,苏州市,2020/2/4,52,3,0
江苏省,苏州市,2020/2/5,55,4,0
江苏省,苏州市,2020/2/6,60,4,0
江苏省,苏州市,2020/2/7,69,4,0
江苏省,苏州市,2020/2/8,72,4,0
江苏省,苏州市,2020/2/9,75,11,0
江苏省,苏州市,2020/2/10,77,13,0
江苏省,苏州市,2020/2/11,80,13,0
江苏省,苏州市,2020/2/12,84,16,0
江苏省,苏州市,2020/2/13,85,17,0
江苏省,苏州市,2020/2/14,85,17,0
江苏省,苏州市,2020/2/15,86,26,0
江苏省,苏州市,2020/2/16,86,26,0
江苏省,苏州市,2020/2/17,86,31,0
江苏省,苏州市,2020/2/18,87,31,0
江苏省,苏州市,2020/2/19,87,33,0
江苏省,苏州市,2020/2/20,87,38,0
江苏省,苏州市,2020/2/21,87,42,0
江苏省,苏州市,2020/2/22,87,49,0
江苏省,苏州市,2020/2/23,87,50,0
江苏省,苏州市,2020/2/24,87,57,0
江苏省,苏州市,2020/2/25,87,57,0
江苏省,苏州市,2020/2/26,87,59,0
江苏省,苏州市,2020/2/27,87,59,0
江苏省,苏州市,2020/2/28,87,62,0
江苏省,苏州市,2020/2/29,87,62,0
江苏省,苏州市,2020/3/1,87,64,0
江苏省,苏州市,2020/3/2,87,64,0
江苏省,苏州市,2020/3/3,87,67,0
江苏省,苏州市,2020/3/4,87,69,0
江苏省,苏州市,2020/3/5,87,70,0
江苏省,苏州市,2020/3/6,87,75,0
江苏省,苏州市,2020/3/7,87,78,0
江苏省,苏州市,2020/3/8,87,84,0
江苏省,苏州市,2020/3/9,87,84,0
江苏省,苏州市,2020/3/10,87,87,0
江苏省,苏州市,2020/3/11,87,87,0
江苏省,苏州市,2020/3/12,87,87,0
江苏省,泰州市,2020/1/25,1,0,0
江苏省,泰州市,2020/1/26,2,0,0
江苏省,泰州市,2020/1/27,4,0,0
江苏省,泰州市,2020/1/28,8,0,0
江苏省,泰州市,2020/1/29,9,0,0
江苏省,泰州市,2020/1/30,12,0,0
江苏省,泰州市,2020/1/31,17,0,0
江苏省,泰州市,2020/2/1,17,0,0
江苏省,泰州市,2020/2/2,17,0,0
江苏省,泰州市,2020/2/3,21,0,0
江苏省,泰州市,2020/2/4,23,0,0
江苏省,泰州市,2020/2/5,26,1,0
江苏省,泰州市,2020/2/6,28,1,0
江苏省,泰州市,2020/2/7,29,3,0
江苏省,泰州市,2020/2/8,30,3,0
江苏省,泰州市,2020/2/9,30,4,0
江苏省,泰州市,2020/2/10,31,5,0
江苏省,泰州市,2020/2/11,34,5,0
江苏省,泰州市,2020/2/12,36,6,0
江苏省,泰州市,2020/2/13,37,15,0
江苏省,泰州市,2020/2/14,37,15,0
江苏省,泰州市,2020/2/15,37,16,0
江苏省,泰州市,2020/2/16,37,16,0
江苏省,泰州市,2020/2/17,37,20,0
江苏省,泰州市,2020/2/18,37,22,0
江苏省,泰州市,2020/2/19,37,24,0
江苏省,泰州市,2020/2/20,37,24,0
江苏省,泰州市,2020/2/21,37,25,0
江苏省,泰州市,2020/2/22,37,25,0
江苏省,泰州市,2020/2/23,37,26,0
江苏省,泰州市,2020/2/24,37,28,0
江苏省,泰州市,2020/2/25,37,28,0
江苏省,泰州市,2020/2/26,37,32,0
江苏省,泰州市,2020/2/27,37,37,0
江苏省,泰州市,2020/2/28,37,37,0
江苏省,泰州市,2020/2/29,37,37,0
江苏省,泰州市,2020/3/1,37,37,0
江苏省,泰州市,2020/3/2,37,37,0
江苏省,泰州市,2020/3/3,37,37,0
江苏省,泰州市,2020/3/4,37,37,0
江苏省,泰州市,2020/3/5,37,37,0
江苏省,泰州市,2020/3/6,37,37,0
江苏省,泰州市,2020/3/7,37,37,0
江苏省,泰州市,2020/3/8,37,37,0
江苏省,泰州市,2020/3/9,37,37,0
江苏省,泰州市,2020/3/10,37,37,0
江苏省,泰州市,2020/3/11,37,37,0
江苏省,泰州市,2020/3/12,37,37,0
江苏省,无锡市,2020/1/23,1,0,0
江苏省,无锡市,2020/1/24,1,0,0
江苏省,无锡市,2020/1/25,2,0,0
江苏省,无锡市,2020/1/26,4,0,0
江苏省,无锡市,2020/1/27,6,0,0
江苏省,无锡市,2020/1/28,9,0,0
江苏省,无锡市,2020/1/29,10,0,0
江苏省,无锡市,2020/1/30,12,0,0
江苏省,无锡市,2020/1/31,13,0,0
江苏省,无锡市,2020/2/1,13,0,0
江苏省,无锡市,2020/2/2,19,0,0
江苏省,无锡市,2020/2/3,23,1,0
江苏省,无锡市,2020/2/4,25,1,0
江苏省,无锡市,2020/2/5,26,1,0
江苏省,无锡市,2020/2/6,28,1,0
江苏省,无锡市,2020/2/7,31,1,0
江苏省,无锡市,2020/2/8,34,4,0
江苏省,无锡市,2020/2/9,38,3,0
江苏省,无锡市,2020/2/10,41,3,0
江苏省,无锡市,2020/2/11,45,4,0
江苏省,无锡市,2020/2/12,48,9,0
江苏省,无锡市,2020/2/13,49,9,0
江苏省,无锡市,2020/2/14,51,15,0
江苏省,无锡市,2020/2/15,52,18,0
江苏省,无锡市,2020/2/16,53,18,0
江苏省,无锡市,2020/2/17,55,19,0
江苏省,无锡市,2020/2/18,55,21,0
江苏省,无锡市,2020/2/19,55,33,0
江苏省,无锡市,2020/2/20,55,36,0
江苏省,无锡市,2020/2/21,55,37,0
江苏省,无锡市,2020/2/22,55,39,0
江苏省,无锡市,2020/2/23,55,41,0
江苏省,无锡市,2020/2/24,55,41,0
江苏省,无锡市,2020/2/25,55,42,0
江苏省,无锡市,2020/2/26,55,45,0
江苏省,无锡市,2020/2/27,55,47,0
江苏省,无锡市,2020/2/28,55,48,0
江苏省,无锡市,2020/2/29,55,48,0
江苏省,无锡市,2020/3/1,55,49,0
江苏省,无锡市,2020/3/2,55,49,0
江苏省,无锡市,2020/3/3,55,50,0
江苏省,无锡市,2020/3/4,55,50,0
江苏省,无锡市,2020/3/5,55,52,0
江苏省,无锡市,2020/3/6,55,52,0
江苏省,无锡市,2020/3/7,55,52,0
江苏省,无锡市,2020/3/8,55,52,0
江苏省,无锡市,2020/3/9,55,52,0
江苏省,无锡市,2020/3/10,55,52,0
江苏省,无锡市,2020/3/11,55,53,0
江苏省,无锡市,2020/3/12,55,54,0
江苏省,宿迁市,2020/1/24,1,0,0
江苏省,宿迁市,2020/1/25,1,0,0
江苏省,宿迁市,2020/1/26,1,0,0
江苏省,宿迁市,2020/1/27,3,0,0
江苏省,宿迁市,2020/1/28,4,0,0
江苏省,宿迁市,2020/1/29,4,0,0
江苏省,宿迁市,2020/1/30,7,0,0
江苏省,宿迁市,2020/1/31,8,0,0
江苏省,宿迁市,2020/2/1,8,0,0
江苏省,宿迁市,2020/2/2,8,0,0
江苏省,宿迁市,2020/2/3,9,0,0
江苏省,宿迁市,2020/2/4,10,0,0
江苏省,宿迁市,2020/2/5,11,0,0
江苏省,宿迁市,2020/2/6,11,0,0
江苏省,宿迁市,2020/2/7,12,0,0
江苏省,宿迁市,2020/2/8,12,0,0
江苏省,宿迁市,2020/2/9,12,0,0
江苏省,宿迁市,2020/2/10,12,3,0
江苏省,宿迁市,2020/2/11,12,6,0
江苏省,宿迁市,2020/2/12,12,6,0
江苏省,宿迁市,2020/2/13,12,6,0
江苏省,宿迁市,2020/2/14,12,6,0
江苏省,宿迁市,2020/2/15,12,7,0
江苏省,宿迁市,2020/2/16,13,7,0
江苏省,宿迁市,2020/2/17,13,7,0
江苏省,宿迁市,2020/2/18,13,7,0
江苏省,宿迁市,2020/2/19,13,7,0
江苏省,宿迁市,2020/2/20,13,7,0
江苏省,宿迁市,2020/2/21,13,8,0
江苏省,宿迁市,2020/2/22,13,8,0
江苏省,宿迁市,2020/2/23,13,9,0
江苏省,宿迁市,2020/2/24,13,11,0
江苏省,宿迁市,2020/2/25,13,11,0
江苏省,宿迁市,2020/2/26,13,11,0
江苏省,宿迁市,2020/2/27,13,12,0
江苏省,宿迁市,2020/2/28,13,12,0
江苏省,宿迁市,2020/2/29,13,12,0
江苏省,宿迁市,2020/3/1,13,12,0
江苏省,宿迁市,2020/3/2,13,12,0
江苏省,宿迁市,2020/3/3,13,13,0
江苏省,宿迁市,2020/3/4,13,13,0
江苏省,宿迁市,2020/3/5,13,13,0
江苏省,宿迁市,2020/3/6,13,13,0
江苏省,宿迁市,2020/3/7,13,13,0
江苏省,宿迁市,2020/3/8,13,13,0
江苏省,宿迁市,2020/3/9,13,13,0
江苏省,宿迁市,2020/3/10,13,13,0
江苏省,宿迁市,2020/3/11,13,13,0
江苏省,宿迁市,2020/3/12,13,13,0
江苏省,徐州市,2020/1/26,3,0,0
江苏省,徐州市,2020/1/27,8,0,0
江苏省,徐州市,2020/1/28,8,0,0
江苏省,徐州市,2020/1/29,15,0,0
江苏省,徐州市,2020/1/30,20,0,0
江苏省,徐州市,2020/1/31,23,0,0
江苏省,徐州市,2020/2/1,23,0,0
江苏省,徐州市,2020/2/2,30,0,0
江苏省,徐州市,2020/2/3,36,0,0
江苏省,徐州市,2020/2/4,39,0,0
江苏省,徐州市,2020/2/5,45,1,0
江苏省,徐州市,2020/2/6,45,3,0
江苏省,徐州市,2020/2/7,49,3,0
江苏省,徐州市,2020/2/8,52,3,0
江苏省,徐州市,2020/2/9,56,8,0
江苏省,徐州市,2020/2/10,60,8,0
江苏省,徐州市,2020/2/11,63,10,0
江苏省,徐州市,2020/2/12,66,16,0
江苏省,徐州市,2020/2/13,71,17,0
江苏省,徐州市,2020/2/14,76,20,0
江苏省,徐州市,2020/2/15,77,23,0
江苏省,徐州市,2020/2/16,78,28,0
江苏省,徐州市,2020/2/17,79,42,0
江苏省,徐州市,2020/2/18,79,42,0
江苏省,徐州市,2020/2/19,79,51,0
江苏省,徐州市,2020/2/20,79,55,0
江苏省,徐州市,2020/2/21,79,58,0
江苏省,徐州市,2020/2/22,79,63,0
江苏省,徐州市,2020/2/23,79,66,0
江苏省,徐州市,2020/2/24,79,67,0
江苏省,徐州市,2020/2/25,79,67,0
江苏省,徐州市,2020/2/26,79,69,0
江苏省,徐州市,2020/2/27,79,71,0
江苏省,徐州市,2020/2/28,79,71,0
江苏省,徐州市,2020/2/29,79,71,0
江苏省,徐州市,2020/3/1,79,71,0
江苏省,徐州市,2020/3/2,79,71,0
江苏省,徐州市,2020/3/3,79,71,0
江苏省,徐州市,2020/3/4,79,71,0
江苏省,徐州市,2020/3/5,79,73,0
江苏省,徐州市,2020/3/6,79,73,0
江苏省,徐州市,2020/3/7,79,75,0
江苏省,徐州市,2020/3/8,79,76,0
江苏省,徐州市,2020/3/9,79,76,0
江苏省,徐州市,2020/3/10,79,78,0
江苏省,徐州市,2020/3/11,79,78,0
江苏省,徐州市,2020/3/12,79,79,0
江苏省,盐城市,2020/1/24,1,0,0
江苏省,盐城市,2020/1/25,1,0,0
江苏省,盐城市,2020/1/26,1,0,0
江苏省,盐城市,2020/1/27,1,0,0
江苏省,盐城市,2020/1/28,6,0,0
江苏省,盐城市,2020/1/29,6,0,0
江苏省,盐城市,2020/1/30,8,0,0
江苏省,盐城市,2020/1/31,13,0,0
江苏省,盐城市,2020/2/1,13,0,0
江苏省,盐城市,2020/2/2,15,0,0
江苏省,盐城市,2020/2/3,15,0,0
江苏省,盐城市,2020/2/4,15,0,0
江苏省,盐城市,2020/2/5,15,2,0
江苏省,盐城市,2020/2/6,16,3,0
江苏省,盐城市,2020/2/7,16,3,0
江苏省,盐城市,2020/2/8,17,3,0
江苏省,盐城市,2020/2/9,17,3,0
江苏省,盐城市,2020/2/10,18,3,0
江苏省,盐城市,2020/2/11,18,3,0
江苏省,盐城市,2020/2/12,21,6,0
江苏省,盐城市,2020/2/13,25,6,0
江苏省,盐城市,2020/2/14,26,6,0
江苏省,盐城市,2020/2/15,27,9,0
江苏省,盐城市,2020/2/16,27,10,0
江苏省,盐城市,2020/2/17,27,15,0
江苏省,盐城市,2020/2/18,27,17,0
江苏省,盐城市,2020/2/19,27,20,0
江苏省,盐城市,2020/2/20,27,20,0
江苏省,盐城市,2020/2/21,27,20,0
江苏省,盐城市,2020/2/22,27,20,0
江苏省,盐城市,2020/2/23,27,24,0
江苏省,盐城市,2020/2/24,27,24,0
江苏省,盐城市,2020/2/25,27,24,0
江苏省,盐城市,2020/2/26,27,25,0
江苏省,盐城市,2020/2/27,27,25,0
江苏省,盐城市,2020/2/28,27,25,0
江苏省,盐城市,2020/2/29,27,27,0
江苏省,盐城市,2020/3/1,27,27,0
江苏省,盐城市,2020/3/2,27,27,0
江苏省,盐城市,2020/3/3,27,27,0
江苏省,盐城市,2020/3/4,27,27,0
江苏省,盐城市,2020/3/5,27,27,0
江苏省,盐城市,2020/3/6,27,27,0
江苏省,盐城市,2020/3/7,27,27,0
江苏省,盐城市,2020/3/8,27,27,0
江苏省,盐城市,2020/3/9,27,27,0
江苏省,盐城市,2020/3/10,27,27,0
江苏省,盐城市,2020/3/11,27,27,0
江苏省,盐城市,2020/3/12,27,27,0
江苏省,扬州市,2020/1/23,1,0,0
江苏省,扬州市,2020/1/24,1,0,0
江苏省,扬州市,2020/1/25,1,0,0
江苏省,扬州市,2020/1/26,4,0,0
江苏省,扬州市,2020/1/27,5,0,0
江苏省,扬州市,2020/1/28,8,0,0
江苏省,扬州市,2020/1/29,8,0,0
江苏省,扬州市,2020/1/30,8,0,0
江苏省,扬州市,2020/1/31,13,0,0
江苏省,扬州市,2020/2/1,13,0,0
江苏省,扬州市,2020/2/2,13,0,0
江苏省,扬州市,2020/2/3,14,0,0
江苏省,扬州市,2020/2/4,15,0,0
江苏省,扬州市,2020/2/5,15,0,0
江苏省,扬州市,2020/2/6,15,0,0
江苏省,扬州市,2020/2/7,17,2,0
江苏省,扬州市,2020/2/8,17,2,0
江苏省,扬州市,2020/2/9,18,2,0
江苏省,扬州市,2020/2/10,18,3,0
江苏省,扬州市,2020/2/11,18,6,0
江苏省,扬州市,2020/2/12,18,6,0
江苏省,扬州市,2020/2/13,20,6,0
江苏省,扬州市,2020/2/14,20,6,0
江苏省,扬州市,2020/2/15,21,7,0
江苏省,扬州市,2020/2/16,22,8,0
江苏省,扬州市,2020/2/17,23,9,0
江苏省,扬州市,2020/2/18,23,11,0
江苏省,扬州市,2020/2/19,23,11,0
江苏省,扬州市,2020/2/20,23,13,0
江苏省,扬州市,2020/2/21,23,15,0
江苏省,扬州市,2020/2/22,23,17,0
江苏省,扬州市,2020/2/23,23,17,0
江苏省,扬州市,2020/2/24,23,17,0
江苏省,扬州市,2020/2/25,23,17,0
江苏省,扬州市,2020/2/26,23,17,0
江苏省,扬州市,2020/2/27,23,17,0
江苏省,扬州市,2020/2/28,23,19,0
江苏省,扬州市,2020/2/29,23,23,0
江苏省,扬州市,2020/3/1,23,23,0
江苏省,扬州市,2020/3/2,23,23,0
江苏省,扬州市,2020/3/3,23,23,0
江苏省,扬州市,2020/3/4,23,23,0
江苏省,扬州市,2020/3/5,23,23,0
江苏省,扬州市,2020/3/6,23,23,0
江苏省,扬州市,2020/3/7,23,23,0
江苏省,扬州市,2020/3/8,23,23,0
江苏省,扬州市,2020/3/9,23,23,0
江苏省,扬州市,2020/3/10,23,23,0
江苏省,扬州市,2020/3/11,23,23,0
江苏省,扬州市,2020/3/12,23,23,0
江苏省,镇江市,2020/1/26,2,0,0
江苏省,镇江市,2020/1/27,2,0,0
江苏省,镇江市,2020/1/28,2,0,0
江苏省,镇江市,2020/1/29,2,0,0
江苏省,镇江市,2020/1/30,2,0,0
江苏省,镇江市,2020/1/31,2,0,0
江苏省,镇江市,2020/2/1,2,0,0
江苏省,镇江市,2020/2/2,3,0,0
江苏省,镇江市,2020/2/3,3,0,0
江苏省,镇江市,2020/2/4,5,0,0
江苏省,镇江市,2020/2/5,6,0,0
江苏省,镇江市,2020/2/6,8,0,0
江苏省,镇江市,2020/2/7,9,1,0
江苏省,镇江市,2020/2/8,11,1,0
江苏省,镇江市,2020/2/9,12,1,0
江苏省,镇江市,2020/2/10,12,1,0
江苏省,镇江市,2020/2/11,12,2,0
江苏省,镇江市,2020/2/12,12,2,0
江苏省,镇江市,2020/2/13,12,2,0
江苏省,镇江市,2020/2/14,12,2,0
江苏省,镇江市,2020/2/15,12,4,0
江苏省,镇江市,2020/2/16,12,4,0
江苏省,镇江市,2020/2/17,12,5,0
江苏省,镇江市,2020/2/18,12,6,0
江苏省,镇江市,2020/2/19,12,8,0
江苏省,镇江市,2020/2/20,12,8,0
江苏省,镇江市,2020/2/21,12,9,0
江苏省,镇江市,2020/2/22,12,10,0
江苏省,镇江市,2020/2/23,12,10,0
江苏省,镇江市,2020/2/24,12,10,0
江苏省,镇江市,2020/2/25,12,10,0
江苏省,镇江市,2020/2/26,12,10,0
江苏省,镇江市,2020/2/27,12,10,0
江苏省,镇江市,2020/2/28,12,10,0
江苏省,镇江市,2020/2/29,12,10,0
江苏省,镇江市,2020/3/1,12,11,0
江苏省,镇江市,2020/3/2,12,11,0
江苏省,镇江市,2020/3/3,12,11,0
江苏省,镇江市,2020/3/4,12,11,0
江苏省,镇江市,2020/3/5,12,11,0
江苏省,镇江市,2020/3/6,12,11,0
江苏省,镇江市,2020/3/7,12,11,0
江苏省,镇江市,2020/3/8,12,12,0
江苏省,镇江市,2020/3/9,12,12,0
江苏省,镇江市,2020/3/10,12,12,0
江苏省,镇江市,2020/3/11,12,12,0
江苏省,镇江市,2020/3/12,12,12,0
江西省,抚州市,2020/1/21,1,0,0
江西省,抚州市,2020/1/23,1,0,0
江西省,抚州市,2020/1/24,4,0,0
江西省,抚州市,2020/1/25,6,0,0
江西省,抚州市,2020/1/26,7,0,0
江西省,抚州市,2020/1/27,8,0,0
江西省,抚州市,2020/1/28,9,0,0
江西省,抚州市,2020/1/29,13,0,0
江西省,抚州市,2020/1/30,15,0,0
江西省,抚州市,2020/1/31,18,0,0
江西省,抚州市,2020/2/1,18,0,0
江西省,抚州市,2020/2/2,24,0,0
江西省,抚州市,2020/2/3,29,0,0
江西省,抚州市,2020/2/4,34,0,0
江西省,抚州市,2020/2/5,44,1,0
江西省,抚州市,2020/2/6,46,5,0
江西省,抚州市,2020/2/7,56,7,0
江西省,抚州市,2020/2/8,59,7,0
江西省,抚州市,2020/2/9,63,7,0
江西省,抚州市,2020/2/10,64,9,0
江西省,抚州市,2020/2/11,67,9,0
江西省,抚州市,2020/2/12,68,11,0
江西省,抚州市,2020/2/13,69,14,0
江西省,抚州市,2020/2/14,71,14,0
江西省,抚州市,2020/2/15,72,17,0
江西省,抚州市,2020/2/16,72,21,0
江西省,抚州市,2020/2/17,72,22,0
江西省,抚州市,2020/2/18,72,28,0
江西省,抚州市,2020/2/19,72,35,0
江西省,抚州市,2020/2/20,72,37,0
江西省,抚州市,2020/2/21,72,46,0
江西省,抚州市,2020/2/22,72,47,0
江西省,抚州市,2020/2/23,72,51,0
江西省,抚州市,2020/2/24,72,52,0
江西省,抚州市,2020/2/25,72,58,0
江西省,抚州市,2020/2/26,72,61,0
江西省,抚州市,2020/2/27,72,61,0
江西省,抚州市,2020/2/28,72,61,0
江西省,抚州市,2020/2/29,72,63,0
江西省,抚州市,2020/3/1,72,65,0
江西省,抚州市,2020/3/2,72,65,0
江西省,抚州市,2020/3/3,72,70,0
江西省,抚州市,2020/3/4,72,70,0
江西省,抚州市,2020/3/5,72,71,0
江西省,抚州市,2020/3/6,72,71,0
江西省,抚州市,2020/3/7,72,72,0
江西省,抚州市,2020/3/8,72,72,0
江西省,抚州市,2020/3/9,72,72,0
江西省,抚州市,2020/3/10,72,72,0
江西省,抚州市,2020/3/11,72,72,0
江西省,抚州市,2020/3/12,72,72,0
江西省,赣江新区,2020/2/10,1,0,0
江西省,赣江新区,2020/2/11,1,0,0
江西省,赣江新区,2020/2/12,1,0,0
江西省,赣江新区,2020/2/13,1,0,0
江西省,赣江新区,2020/2/14,1,0,0
江西省,赣江新区,2020/2/15,1,0,0
江西省,赣江新区,2020/2/16,1,0,0
江西省,赣江新区,2020/2/17,1,0,0
江西省,赣江新区,2020/2/18,1,0,0
江西省,赣江新区,2020/2/19,1,0,0
江西省,赣江新区,2020/2/20,1,0,0
江西省,赣江新区,2020/2/21,1,0,0
江西省,赣江新区,2020/2/22,1,0,0
江西省,赣江新区,2020/2/23,1,0,0
江西省,赣江新区,2020/2/24,1,0,0
江西省,赣江新区,2020/2/25,1,0,0
江西省,赣江新区,2020/2/26,1,1,0
江西省,赣江新区,2020/2/27,1,1,0
江西省,赣江新区,2020/2/28,1,1,0
江西省,赣江新区,2020/2/29,1,1,0
江西省,赣江新区,2020/3/1,1,1,0
江西省,赣江新区,2020/3/2,1,1,0
江西省,赣江新区,2020/3/3,1,1,0
江西省,赣江新区,2020/3/4,1,1,0
江西省,赣江新区,2020/3/5,1,1,0
江西省,赣江新区,2020/3/6,1,1,0
江西省,赣江新区,2020/3/7,1,1,0
江西省,赣江新区,2020/3/8,1,1,0
江西省,赣江新区,2020/3/9,1,1,0
江西省,赣江新区,2020/3/10,1,1,0
江西省,赣江新区,2020/3/11,1,1,0
江西省,赣江新区,2020/3/12,1,1,0
江西省,赣州市,2020/1/24,2,0,0
江西省,赣州市,2020/1/25,7,0,0
江西省,赣州市,2020/1/26,7,0,0
江西省,赣州市,2020/1/27,10,0,0
江西省,赣州市,2020/1/28,16,0,0
江西省,赣州市,2020/1/29,21,0,0
江西省,赣州市,2020/1/30,27,0,0
江西省,赣州市,2020/1/31,30,1,0
江西省,赣州市,2020/2/1,30,0,0
江西省,赣州市,2020/2/2,34,1,0
江西省,赣州市,2020/2/3,35,1,0
江西省,赣州市,2020/2/4,42,1,0
江西省,赣州市,2020/2/5,48,1,0
江西省,赣州市,2020/2/6,52,2,0
江西省,赣州市,2020/2/7,59,2,0
江西省,赣州市,2020/2/8,64,2,0
江西省,赣州市,2020/2/9,69,2,0
江西省,赣州市,2020/2/10,71,6,1
江西省,赣州市,2020/2/11,72,7,1
江西省,赣州市,2020/2/12,72,8,1
江西省,赣州市,2020/2/13,76,10,1
江西省,赣州市,2020/2/14,76,12,1
江西省,赣州市,2020/2/15,76,14,1
江西省,赣州市,2020/2/16,76,17,1
江西省,赣州市,2020/2/17,76,18,1
江西省,赣州市,2020/2/18,76,20,1
江西省,赣州市,2020/2/19,76,28,1
江西省,赣州市,2020/2/20,76,34,1
江西省,赣州市,2020/2/21,76,40,1
江西省,赣州市,2020/2/22,76,47,1
江西省,赣州市,2020/2/23,76,49,1
江西省,赣州市,2020/2/24,76,53,1
江西省,赣州市,2020/2/25,76,57,1
江西省,赣州市,2020/2/26,76,61,1
江西省,赣州市,2020/2/27,76,63,1
江西省,赣州市,2020/2/28,76,63,1
江西省,赣州市,2020/2/29,76,70,1
江西省,赣州市,2020/3/1,76,71,1
江西省,赣州市,2020/3/2,76,72,1
江西省,赣州市,2020/3/3,76,73,1
江西省,赣州市,2020/3/4,76,73,1
江西省,赣州市,2020/3/5,76,74,1
江西省,赣州市,2020/3/6,76,75,1
江西省,赣州市,2020/3/7,76,75,1
江西省,赣州市,2020/3/8,76,75,1
江西省,赣州市,2020/3/9,76,75,1
江西省,赣州市,2020/3/10,76,75,1
江西省,赣州市,2020/3/11,76,75,1
江西省,赣州市,2020/3/12,76,75,1
江西省,吉安市,2020/1/23,1,0,0
江西省,吉安市,2020/1/24,1,0,0
江西省,吉安市,2020/1/25,2,0,0
江西省,吉安市,2020/1/26,3,0,0
江西省,吉安市,2020/1/27,3,1,0
江西省,吉安市,2020/1/28,4,1,0
江西省,吉安市,2020/1/29,5,1,0
江西省,吉安市,2020/1/30,8,1,0
江西省,吉安市,2020/1/31,11,1,0
江西省,吉安市,2020/2/1,11,1,0
江西省,吉安市,2020/2/2,12,1,0
江西省,吉安市,2020/2/3,13,1,0
江西省,吉安市,2020/2/4,15,1,0
江西省,吉安市,2020/2/5,15,1,0
江西省,吉安市,2020/2/6,15,1,0
江西省,吉安市,2020/2/7,16,1,0
江西省,吉安市,2020/2/8,17,1,0
江西省,吉安市,2020/2/9,17,1,0
