province,city_name,time,confirm,heal,dead
辽宁省,盘锦市,2020/2/4,8,0,0
河南省,平顶山市,2020/2/4,34,0,0
甘肃省,平凉市,2020/2/4,1,0,0
江西省,萍乡市,2020/2/4,22,1,0
福建省,莆田市,2020/2/4,38,1,0
河南省,濮阳市,2020/2/4,4,0,0
云南省,普洱市,2020/2/4,4,0,0
黑龙江省,七台河市,2020/2/4,9,0,0
黑龙江省,齐齐哈尔市,2020/2/4,20,0,0
湖北省,潜江市,2020/2/4,54,0,1
贵州省,黔东南苗族侗族自治州,2020/2/4,5,0,0
贵州省,黔南布依族苗族自治州,2020/2/4,6,3,0
贵州省,黔西南布依族苗族自治州,2020/2/4,3,0,0
广西壮族自治区,钦州市,2020/2/4,4,0,0
河北省,秦皇岛市,2020/2/4,3,0,0
山东省,青岛市,2020/2/4,34,3,0
广东省,清远市,2020/2/4,10,2,0
甘肃省,庆阳市,2020/2/4,1,0,0
海南省,琼海市,2020/2/4,6,0,0
海南省,琼中黎族苗族自治县,2020/2/4,1,0,0
浙江省,衢州市,2020/2/4,15,0,0
云南省,曲靖市,2020/2/4,10,1,0
福建省,泉州市,2020/2/4,37,3,0
山东省,日照市,2020/2/4,14,0,0
河南省,三门峡市,2020/2/4,7,0,0
福建省,三明市,2020/2/4,11,0,0
海南省,三亚市,2020/2/4,22,0,0
福建省,厦门市,2020/2/4,21,0,0
广东省,汕头市,2020/2/4,20,3,0
广东省,汕尾市,2020/2/4,5,0,0
陕西省,商洛市,2020/2/4,6,0,0
河南省,商丘市,2020/2/4,61,0,0
上海市,上海市,2020/2/4,233,12,1
江西省,上饶市,2020/2/4,69,5,0
广东省,韶关市,2020/2/4,6,1,0
湖南省,邵阳市,2020/2/4,68,2,0
浙江省,绍兴市,2020/2/4,30,3,0
广东省,深圳市,2020/2/4,289,13,0
湖北省,神农架林区,2020/2/4,10,2,0
辽宁省,沈阳市,2020/2/4,18,0,0
湖北省,十堰市,2020/2/4,318,9,0
河北省,石家庄市,2020/2/4,21,1,0
宁夏回族自治区,石嘴山市,2020/2/4,1,0,0
黑龙江省,双鸭山市,2020/2/4,16,0,0
山西省,朔州市,2020/2/4,4,0,0
吉林省,四平市,2020/2/4,8,0,0
吉林省,松原市,2020/2/4,2,0,0
江苏省,苏州市,2020/2/4,55,3,0
黑龙江省,绥化市,2020/2/4,24,0,2
湖北省,随州市,2020/2/4,706,9,8
四川省,遂宁市,2020/2/4,5,1,0
浙江省,台州市,2020/2/4,122,11,0
山西省,太原市,2020/2/4,9,1,0
山东省,泰安市,2020/2/4,14,1,0
江苏省,泰州市,2020/2/4,26,1,0
河北省,唐山市,2020/2/4,12,0,0
天津市,天津市,2020/2/4,67,2,0
湖北省,天门市,2020/2/4,128,0,10
甘肃省,天水市,2020/2/4,10,0,0
辽宁省,铁岭市,2020/2/4,3,0,0
吉林省,通化市,2020/2/4,1,0,0
内蒙古自治区,通辽市,2020/2/4,1,0,0
陕西省,铜川市,2020/2/4,7,0,0
安徽省,铜陵市,2020/2/4,19,1,0
贵州省,铜仁市,2020/2/4,6,1,0
新疆维吾尔自治区,吐鲁番市,2020/2/4,1,0,0
海南省,万宁市,2020/2/4,11,0,0
山东省,威海市,2020/2/4,27,2,0
山东省,潍坊市,2020/2/4,16,0,0
陕西省,渭南市,2020/2/4,9,0,0
浙江省,温州市,2020/2/4,364,28,0
海南省,文昌市,2020/2/4,1,0,0
云南省,文山壮族苗族自治州,2020/2/4,1,0,0
内蒙古自治区,乌海市,2020/2/4,2,0,0
内蒙古自治区,乌兰察布市,2020/2/4,3,0,0
新疆维吾尔自治区,乌鲁木齐市,2020/2/4,12,0,0
江苏省,无锡市,2020/2/4,26,1,0
安徽省,芜湖市,2020/2/4,23,1,0
宁夏回族自治区,吴忠市,2020/2/4,7,0,0
广西壮族自治区,梧州市,2020/2/4,5,2,0
湖北省,武汉市,2020/2/4,8351,369,362
陕西省,西安市,2020/2/4,70,2,0
青海省,西宁市,2020/2/4,14,0,0
云南省,西双版纳傣族自治州,2020/2/4,14,1,0
内蒙古自治区,锡林郭勒盟,2020/2/4,2,0,0
湖北省,仙桃市,2020/2/4,225,0,4
湖北省,咸宁市,2020/2/4,384,2,0
陕西省,咸阳市,2020/2/4,16,0,0
香港特别行政区,香港特别行政区,2020/2/4,15,0,1
湖南省,湘潭市,2020/2/4,23,4,0
湖南省,湘西土家族苗族自治州,2020/2/4,7,1,0
湖北省,襄阳市,2020/2/4,735,7,2
湖北省,孝感市,2020/2/4,1462,6,18
山西省,忻州市,2020/2/4,3,0,0
河南省,新乡市,2020/2/4,39,0,0
江西省,新余市,2020/2/4,69,4,0
河南省,信阳市,2020/2/4,138,6,0
河北省,邢台市,2020/2/4,16,0,0
内蒙古自治区,兴安盟,2020/2/4,1,0,0
江苏省,宿迁市,2020/2/4,11,0,0
安徽省,宿州市,2020/2/4,24,0,0
江苏省,徐州市,2020/2/4,45,0,0
河南省,许昌市,2020/2/4,24,0,0
安徽省,宣城市,2020/2/4,4,1,0
四川省,雅安市,2020/2/4,6,0,0
山东省,烟台市,2020/2/4,26,0,0
陕西省,延安市,2020/2/4,8,0,0
吉林省,延边朝鲜族自治州,2020/2/4,3,0,0
江苏省,盐城市,2020/2/4,15,0,0
江苏省,扬州市,2020/2/4,15,0,0
广东省,阳江市,2020/2/4,12,0,0
山西省,阳泉市,2020/2/4,2,0,0
新疆维吾尔自治区,伊犁哈萨克自治州,2020/2/4,9,0,0
四川省,宜宾市,2020/2/4,7,0,0
湖北省,宜昌市,2020/2/4,496,9,4
江西省,宜春市,2020/2/4,48,4,0
湖南省,益阳市,2020/2/4,40,1,0
宁夏回族自治区,银川市,2020/2/4,21,1,0
江西省,鹰潭市,2020/2/4,9,0,0
辽宁省,营口市,2020/2/4,1,0,0
湖南省,永州市,2020/2/4,30,5,0
陕西省,榆林市,2020/2/4,1,0,0
广西壮族自治区,玉林市,2020/2/4,8,0,0
云南省,玉溪市,2020/2/4,12,1,0
湖南省,岳阳市,2020/2/4,89,0,0
山西省,运城市,2020/2/4,17,1,0
山东省,枣庄市,2020/2/4,17,0,0
广东省,湛江市,2020/2/4,18,1,0
湖南省,张家界市,2020/2/4,3,0,0
河北省,张家口市,2020/2/4,10,0,0
甘肃省,张掖市,2020/2/4,2,0,0
福建省,漳州市,2020/2/4,15,0,0
吉林省,长春市,2020/2/4,28,1,0
湖南省,长沙市,2020/2/4,164,6,0
山西省,长治市,2020/2/4,3,0,0
云南省,昭通市,2020/2/4,10,0,0
广东省,肇庆市,2020/2/4,11,1,0
江苏省,镇江市,2020/2/4,6,0,0
河南省,郑州市,2020/2/4,92,13,0
广东省,中山市,2020/2/4,35,3,0
宁夏回族自治区,中卫市,2020/2/4,3,0,0
重庆市,重庆市,2020/2/4,366,14,2
浙江省,舟山市,2020/2/4,7,2,0
河南省,周口市,2020/2/4,56,1,0
广东省,珠海市,2020/2/4,69,1,0
湖南省,株洲市,2020/2/4,38,2,0
河南省,驻马店市,2020/2/4,82,0,0
四川省,资阳市,2020/2/4,2,0,0
山东省,淄博市,2020/2/4,14,0,0
四川省,自贡市,2020/2/4,9,0,0
贵州省,遵义市,2020/2/4,9,0,0
四川省,阿坝藏族羌族自治州,2020/2/5,1,0,0
新疆维吾尔自治区,阿克苏地区,2020/2/5,1,0,0
陕西省,安康市,2020/2/5,21,1,0
安徽省,安庆市,2020/2/5,60,3,0
贵州省,安顺市,2020/2/5,3,0,0
河南省,安阳市,2020/2/5,37,1,0
辽宁省,鞍山市,2020/2/5,1,0,0
澳门特别行政区,澳门特别行政区,2020/2/5,10,0,0
内蒙古自治区,巴彦淖尔市,2020/2/5,4,0,0
新疆维吾尔自治区,巴音郭楞蒙古自治州,2020/2/5,1,0,0
四川省,巴中市,2020/2/5,19,0,0
甘肃省,白银市,2020/2/5,2,0,0
广西壮族自治区,百色市,2020/2/5,2,0,0
安徽省,蚌埠市,2020/2/5,64,0,0
内蒙古自治区,包头市,2020/2/5,9,0,0
陕西省,宝鸡市,2020/2/5,10,0,0
河北省,保定市,2020/2/5,17,4,0
云南省,保山市,2020/2/5,8,0,0
海南省,保亭黎族苗族自治县,2020/2/5,2,0,0
广西壮族自治区,北海市,2020/2/5,31,2,0
北京市,北京市,2020/2/5,274,31,1
辽宁省,本溪市,2020/2/5,3,0,0
贵州省,毕节市,2020/2/5,13,0,0
山东省,滨州市,2020/2/5,11,2,0
安徽省,亳州市,2020/2/5,66,2,0
河北省,沧州市,2020/2/5,21,0,1
新疆维吾尔自治区,昌吉回族自治州,2020/2/5,2,0,0
海南省,昌江黎族自治县,2020/2/5,3,0,0
湖南省,常德市,2020/2/5,62,3,0
江苏省,常州市,2020/2/5,27,2,0
辽宁省,朝阳市,2020/2/5,6,0,0
广东省,潮州市,2020/2/5,5,0,0
湖南省,郴州市,2020/2/5,25,2,0
四川省,成都市,2020/2/5,97,19,1
河北省,承德市,2020/2/5,5,0,0
海南省,澄迈县,2020/2/5,4,0,1
安徽省,池州市,2020/2/5,11,1,0
内蒙古自治区,赤峰市,2020/2/5,3,0,0
安徽省,滁州市,2020/2/5,11,2,0
云南省,楚雄彝族自治州,2020/2/5,4,0,0
四川省,达州市,2020/2/5,20,1,0
云南省,大理白族自治州,2020/2/5,8,1,0
辽宁省,大连市,2020/2/5,14,3,0
黑龙江省,大庆市,2020/2/5,13,0,1
山西省,大同市,2020/2/5,9,0,0
黑龙江省,大兴安岭地区,2020/2/5,2,0,0
云南省,待明确,2020/2/5,0,20,0
云南省,待明确,2020/2/5,0,18,0
辽宁省,丹东市,2020/2/5,7,0,0
海南省,儋州市,2020/2/5,10,0,0
云南省,德宏傣族景颇族自治州,2020/2/5,5,0,0
四川省,德阳市,2020/2/5,12,0,0
山东省,德州市,2020/2/5,26,1,0
新疆维吾尔自治区,第八师,2020/2/5,1,0,0
新疆维吾尔自治区,第九师,2020/2/5,4,0,0
新疆维吾尔自治区,第六师,2020/2/5,1,0,0
新疆维吾尔自治区,第七师,2020/2/5,1,0,0
海南省,定安县,2020/2/5,3,0,0
甘肃省,定西市,2020/2/5,5,1,0
海南省,东方市,2020/2/5,3,0,0
广东省,东莞市,2020/2/5,47,1,0
内蒙古自治区,鄂尔多斯市,2020/2/5,11,2,0
湖北省,鄂州市,2020/2/5,423,8,18
湖北省,恩施土家族苗族自治州,2020/2/5,144,10,0
广西壮族自治区,防城港市,2020/2/5,15,1,0
广东省,佛山市,2020/2/5,50,1,0
福建省,福州市,2020/2/5,56,4,0
江西省,抚州市,2020/2/5,46,5,0
辽宁省,阜新市,2020/2/5,7,0,0
安徽省,阜阳市,2020/2/5,95,3,0
甘肃省,甘南藏族自治州,2020/2/5,2,0,0
四川省,甘孜藏族自治州,2020/2/5,12,0,0
江西省,赣州市,2020/2/5,52,2,0
吉林省,公主岭,2020/2/5,4,0,0
宁夏回族自治区,固原市,2020/2/5,2,0,0
四川省,广安市,2020/2/5,24,1,0
四川省,广元市,2020/2/5,6,0,0
广东省,广州市,2020/2/5,255,12,0
广西壮族自治区,贵港市,2020/2/5,7,0,0
贵州省,贵阳市,2020/2/5,15,1,0
广西壮族自治区,桂林市,2020/2/5,27,5,0
黑龙江省,哈尔滨市,2020/2/5,82,6,0
青海省,海北藏族自治州,2020/2/5,3,0,0
海南省,海口市,2020/2/5,16,0,0
河北省,邯郸市,2020/2/5,18,0,0
陕西省,汉中市,2020/2/5,20,0,0
浙江省,杭州市,2020/2/5,151,15,0
安徽省,合肥市,2020/2/5,104,5,0
广西壮族自治区,河池市,2020/2/5,11,0,0
广东省,河源市,2020/2/5,1,0,0
山东省,菏泽市,2020/2/5,12,2,0
广西壮族自治区,贺州市,2020/2/5,4,0,0
河南省,鹤壁市,2020/2/5,10,0,0
黑龙江省,鹤岗市,2020/2/5,2,0,0
黑龙江省,黑河市,2020/2/5,1,0,0
河北省,衡水市,2020/2/5,7,0,0
湖南省,衡阳市,2020/2/5,43,5,0
云南省,红河哈尼族彝族自治州,2020/2/5,5,1,0
内蒙古自治区,呼和浩特市,2020/2/5,5,0,0
内蒙古自治区,呼伦贝尔市,2020/2/5,5,1,0
辽宁省,葫芦岛市,2020/2/5,7,0,0
浙江省,湖州市,2020/2/5,9,1,0
湖南省,怀化市,2020/2/5,36,6,0
江苏省,淮安市,2020/2/5,34,1,0
安徽省,淮北市,2020/2/5,17,0,0
安徽省,淮南市,2020/2/5,12,2,0
湖北省,黄冈市,2020/2/5,1807,62,29
安徽省,黄山市,2020/2/5,9,0,0
湖北省,黄石市,2020/2/5,566,25,2
广东省,惠州市,2020/2/5,35,1,0
黑龙江省,鸡西市,2020/2/5,21,0,0
江西省,吉安市,2020/2/5,15,1,0
吉林省,吉林市,2020/2/5,5,1,0
山东省,济南市,2020/2/5,33,0,0
山东省,济宁市,2020/2/5,32,3,0
河南省,济源市,2020/2/5,3,0,0
黑龙江省,佳木斯市,2020/2/5,12,0,0
浙江省,嘉兴市,2020/2/5,30,0,0
广东省,江门市,2020/2/5,9,0,0
河南省,焦作市,2020/2/5,17,1,0
广东省,揭阳市,2020/2/5,7,0,0
甘肃省,金昌市,2020/2/5,1,0,0
浙江省,金华市,2020/2/5,47,8,0
辽宁省,锦州市,2020/2/5,7,0,0
山西省,晋城市,2020/2/5,7,0,0
山西省,晋中市,2020/2/5,26,2,0
湖北省,荆门市,2020/2/5,508,21,17
湖北省,荆州市,2020/2/5,801,18,10
江西省,景德镇市,2020/2/5,4,1,0
江西省,九江市,2020/2/5,92,3,0
河南省,开封市,2020/2/5,18,1,0
云南省,昆明市,2020/2/5,37,0,0
西藏自治区,拉萨市,2020/2/5,1,0,0
广西壮族自治区,来宾市,2020/2/5,1,0,0
甘肃省,兰州市,2020/2/5,30,3,0
河北省,廊坊市,2020/2/5,14,1,0
海南省,乐东黎族自治县,2020/2/5,1,0,0
四川省,乐山市,2020/2/5,2,0,0
云南省,丽江市,2020/2/5,7,0,0
浙江省,丽水市,2020/2/5,16,1,0
江苏省,连云港市,2020/2/5,22,1,0
四川省,凉山彝族自治州,2020/2/5,7,0,0
辽宁省,辽阳市,2020/2/5,2,0,0
吉林省,辽源市,2020/2/5,5,0,0
山东省,聊城市,2020/2/5,15,0,0
云南省,临沧市,2020/2/5,1,0,0
山西省,临汾市,2020/2/5,1,1,0
海南省,临高县,2020/2/5,5,0,0
甘肃省,临夏回族自治州,2020/2/5,3,2,0
山东省,临沂市,2020/2/5,32,1,0
海南省,陵水黎族自治县,2020/2/5,4,0,0
广西壮族自治区,柳州市,2020/2/5,20,3,0
安徽省,六安市,2020/2/5,36,1,0
贵州省,六盘水市,2020/2/5,9,0,0
福建省,龙岩市,2020/2/5,2,0,0
甘肃省,陇南市,2020/2/5,4,0,0
湖南省,娄底市,2020/2/5,51,3,0
四川省,泸州市,2020/2/5,12,0,0
河南省,洛阳市,2020/2/5,21,1,0
河南省,漯河市,2020/2/5,26,1,0
山西省,吕梁市,2020/2/5,6,1,0
安徽省,马鞍山市,2020/2/5,30,0,0
广东省,茂名市,2020/2/5,6,0,0
四川省,眉山市,2020/2/5,5,1,0
广东省,梅州市,2020/2/5,12,0,0
四川省,绵阳市,2020/2/5,18,2,0
黑龙江省,牡丹江市,2020/2/5,10,0,0
江西省,南昌市,2020/2/5,149,10,0
四川省,南充市,2020/2/5,29,2,0
江苏省,南京市,2020/2/5,52,11,0
广西壮族自治区,南宁市,2020/2/5,30,0,0
福建省,南平市,2020/2/5,12,0,0
江苏省,南通市,2020/2/5,27,0,0
河南省,南阳市,2020/2/5,111,2,2
四川省,内江市,2020/2/5,16,0,0
浙江省,宁波市,2020/2/5,126,6,0
福建省,宁德市,2020/2/5,16,1,0
四川省,攀枝花市,2020/2/5,11,0,0
辽宁省,盘锦市,2020/2/5,8,0,0
河南省,平顶山市,2020/2/5,41,0,0
甘肃省,平凉市,2020/2/5,1,0,0
江西省,萍乡市,2020/2/5,23,1,0
福建省,莆田市,2020/2/5,42,1,0
河南省,濮阳市,2020/2/5,5,0,0
云南省,普洱市,2020/2/5,4,0,0
黑龙江省,七台河市,2020/2/5,9,0,0
黑龙江省,齐齐哈尔市,2020/2/5,26,0,0
湖北省,潜江市,2020/2/5,64,0,1
贵州省,黔东南苗族侗族自治州,2020/2/5,5,0,0
贵州省,黔南布依族苗族自治州,2020/2/5,6,3,0
贵州省,黔西南布依族苗族自治州,2020/2/5,3,0,0
广西壮族自治区,钦州市,2020/2/5,7,0,0
河北省,秦皇岛市,2020/2/5,3,0,0
山东省,青岛市,2020/2/5,41,3,0
广东省,清远市,2020/2/5,10,2,0
甘肃省,庆阳市,2020/2/5,2,0,0
海南省,琼海市,2020/2/5,6,0,0
海南省,琼中黎族苗族自治县,2020/2/5,1,0,0
浙江省,衢州市,2020/2/5,15,2,0
云南省,曲靖市,2020/2/5,10,1,0
福建省,泉州市,2020/2/5,39,4,0
山东省,日照市,2020/2/5,14,0,0
河南省,三门峡市,2020/2/5,7,0,0
福建省,三明市,2020/2/5,11,0,0
海南省,三亚市,2020/2/5,30,5,0
福建省,厦门市,2020/2/5,21,1,0
广东省,汕头市,2020/2/5,20,3,0
广东省,汕尾市,2020/2/5,5,0,0
陕西省,商洛市,2020/2/5,6,0,0
河南省,商丘市,2020/2/5,65,3,0
上海市,上海市,2020/2/5,254,15,1
江西省,上饶市,2020/2/5,78,5,0
广东省,韶关市,2020/2/5,6,1,0
湖南省,邵阳市,2020/2/5,74,3,0
浙江省,绍兴市,2020/2/5,33,3,0
广东省,深圳市,2020/2/5,314,16,0
湖北省,神农架林区,2020/2/5,10,2,0
辽宁省,沈阳市,2020/2/5,23,1,0
湖北省,十堰市,2020/2/5,353,14,0
河北省,石家庄市,2020/2/5,24,2,0
宁夏回族自治区,石嘴山市,2020/2/5,1,0,0
黑龙江省,双鸭山市,2020/2/5,20,1,0
山西省,朔州市,2020/2/5,4,0,0
吉林省,四平市,2020/2/5,9,0,0
吉林省,松原市,2020/2/5,2,0,0
江苏省,苏州市,2020/2/5,60,4,0
黑龙江省,绥化市,2020/2/5,29,0,2
湖北省,随州市,2020/2/5,834,9,9
四川省,遂宁市,2020/2/5,5,1,0
浙江省,台州市,2020/2/5,124,14,0
山西省,太原市,2020/2/5,9,1,0
山东省,泰安市,2020/2/5,18,1,0
江苏省,泰州市,2020/2/5,28,1,0
河北省,唐山市,2020/2/5,17,0,0
天津市,天津市,2020/2/5,69,2,1
湖北省,天门市,2020/2/5,138,1,10
甘肃省,天水市,2020/2/5,10,0,0
辽宁省,铁岭市,2020/2/5,3,0,0
吉林省,通化市,2020/2/5,1,0,0
内蒙古自治区,通辽市,2020/2/5,1,0,0
陕西省,铜川市,2020/2/5,7,1,0
安徽省,铜陵市,2020/2/5,20,1,0
贵州省,铜仁市,2020/2/5,6,2,0
新疆维吾尔自治区,吐鲁番市,2020/2/5,1,0,0
海南省,万宁市,2020/2/5,11,0,0
山东省,威海市,2020/2/5,28,5,0
山东省,潍坊市,2020/2/5,21,0,0
陕西省,渭南市,2020/2/5,9,0,0
浙江省,温州市,2020/2/5,396,28,0
海南省,文昌市,2020/2/5,1,0,0
云南省,文山壮族苗族自治州,2020/2/5,1,0,0
内蒙古自治区,乌海市,2020/2/5,2,0,0
内蒙古自治区,乌兰察布市,2020/2/5,3,0,0
新疆维吾尔自治区,乌鲁木齐市,2020/2/5,15,0,0
江苏省,无锡市,2020/2/5,28,1,0
安徽省,芜湖市,2020/2/5,26,2,0
宁夏回族自治区,吴忠市,2020/2/5,8,0,0
广西壮族自治区,梧州市,2020/2/5,5,2,0
湖北省,武汉市,2020/2/5,10117,432,414
陕西省,西安市,2020/2/5,74,5,0
青海省,西宁市,2020/2/5,15,3,0
云南省,西双版纳傣族自治州,2020/2/5,15,1,0
内蒙古自治区,锡林郭勒盟,2020/2/5,2,1,0
湖北省,仙桃市,2020/2/5,265,0,5
湖北省,咸宁市,2020/2/5,399,3,1
陕西省,咸阳市,2020/2/5,16,0,0
香港特别行政区,香港特别行政区,2020/2/5,18,0,1
湖南省,湘潭市,2020/2/5,24,5,0
湖南省,湘西土家族苗族自治州,2020/2/5,7,1,0
湖北省,襄阳市,2020/2/5,787,10,2
湖北省,孝感市,2020/2/5,1886,9,25
山西省,忻州市,2020/2/5,3,0,0
河南省,新乡市,2020/2/5,41,2,0
江西省,新余市,2020/2/5,78,5,0
河南省,信阳市,2020/2/5,164,6,0
河北省,邢台市,2020/2/5,19,0,0
内蒙古自治区,兴安盟,2020/2/5,1,0,0
江苏省,宿迁市,2020/2/5,11,0,0
安徽省,宿州市,2020/2/5,25,0,0
江苏省,徐州市,2020/2/5,45,3,0
河南省,许昌市,2020/2/5,26,0,0
安徽省,宣城市,2020/2/5,5,1,0
四川省,雅安市,2020/2/5,6,0,0
山东省,烟台市,2020/2/5,29,0,0
陕西省,延安市,2020/2/5,8,0,0
吉林省,延边朝鲜族自治州,2020/2/5,4,0,0
江苏省,盐城市,2020/2/5,16,2,0
江苏省,扬州市,2020/2/5,15,0,0
广东省,阳江市,2020/2/5,13,0,0
山西省,阳泉市,2020/2/5,3,0,0
新疆维吾尔自治区,伊犁哈萨克自治州,2020/2/5,9,0,0
四川省,宜宾市,2020/2/5,8,0,0
湖北省,宜昌市,2020/2/5,563,9,6
江西省,宜春市,2020/2/5,54,4,0
湖南省,益阳市,2020/2/5,41,6,0
宁夏回族自治区,银川市,2020/2/5,26,1,0
江西省,鹰潭市,2020/2/5,9,0,0
辽宁省,营口市,2020/2/5,1,0,0
湖南省,永州市,2020/2/5,32,8,0
陕西省,榆林市,2020/2/5,2,0,0
广西壮族自治区,玉林市,2020/2/5,8,1,0
云南省,玉溪市,2020/2/5,13,1,0
湖南省,岳阳市,2020/2/5,93,2,0
山西省,运城市,2020/2/5,17,1,0
山东省,枣庄市,2020/2/5,17,0,0
广东省,湛江市,2020/2/5,19,4,0
湖南省,张家界市,2020/2/5,3,2,0
河北省,张家口市,2020/2/5,12,0,0
甘肃省,张掖市,2020/2/5,2,0,0
福建省,漳州市,2020/2/5,16,0,0
吉林省,长春市,2020/2/5,29,1,0
湖南省,长沙市,2020/2/5,179,8,0
山西省,长治市,2020/2/5,5,0,0
云南省,昭通市,2020/2/5,10,0,0
广东省,肇庆市,2020/2/5,13,1,0
江苏省,镇江市,2020/2/5,8,0,0
河南省,郑州市,2020/2/5,102,13,0
广东省,中山市,2020/2/5,44,3,0
宁夏回族自治区,中卫市,2020/2/5,3,0,0
重庆市,重庆市,2020/2/5,389,15,2
浙江省,舟山市,2020/2/5,7,3,0
河南省,周口市,2020/2/5,59,1,0
广东省,珠海市,2020/2/5,73,4,0
湖南省,株洲市,2020/2/5,41,2,0
河南省,驻马店市,2020/2/5,98,2,0
四川省,资阳市,2020/2/5,2,0,0
山东省,淄博市,2020/2/5,14,0,0
四川省,自贡市,2020/2/5,9,0,0
贵州省,遵义市,2020/2/5,9,0,1
四川省,阿坝藏族羌族自治州,2020/2/6,1,0,0
新疆维吾尔自治区,阿克苏地区,2020/2/6,1,0,0
陕西省,安康市,2020/2/6,21,1,0
安徽省,安庆市,2020/2/6,66,3,0
贵州省,安顺市,2020/2/6,4,0,0
河南省,安阳市,2020/2/6,40,1,0
辽宁省,鞍山市,2020/2/6,3,0,0
澳门特别行政区,澳门特别行政区,2020/2/6,10,1,0
内蒙古自治区,巴彦淖尔市,2020/2/6,4,0,0
新疆维吾尔自治区,巴音郭楞蒙古自治州,2020/2/6,1,0,0
四川省,巴中市,2020/2/6,20,0,0
甘肃省,白银市,2020/2/6,4,0,0
广西壮族自治区,百色市,2020/2/6,3,0,0
安徽省,蚌埠市,2020/2/6,88,0,0
内蒙古自治区,包头市,2020/2/6,9,0,0
陕西省,宝鸡市,2020/2/6,12,2,0
河北省,保定市,2020/2/6,18,4,0
云南省,保山市,2020/2/6,9,0,0
海南省,保亭黎族苗族自治县,2020/2/6,2,0,0
广西壮族自治区,北海市,2020/2/6,31,2,0
北京市,北京市,2020/2/6,297,33,1
辽宁省,本溪市,2020/2/6,3,0,0
贵州省,毕节市,2020/2/6,13,0,0
山东省,滨州市,2020/2/6,11,3,0
新疆维吾尔自治区,兵团第九师,2020/2/6,4,0,0
新疆维吾尔自治区,兵团第七师,2020/2/6,1,0,0
安徽省,亳州市,2020/2/6,72,5,0
河北省,沧州市,2020/2/6,23,2,1
新疆维吾尔自治区,昌吉回族自治州,2020/2/6,2,0,0
海南省,昌江黎族自治县,2020/2/6,4,0,0
湖南省,常德市,2020/2/6,64,14,0
江苏省,常州市,2020/2/6,29,5,0
辽宁省,朝阳市,2020/2/6,6,0,0
广东省,潮州市,2020/2/6,5,0,0
湖南省,郴州市,2020/2/6,29,4,0
四川省,成都市,2020/2/6,102,25,1
河北省,承德市,2020/2/6,6,0,0
海南省,澄迈县,2020/2/6,7,0,1
安徽省,池州市,2020/2/6,11,1,0
内蒙古自治区,赤峰市,2020/2/6,4,0,0
安徽省,滁州市,2020/2/6,11,2,0
云南省,楚雄彝族自治州,2020/2/6,4,0,0
四川省,达州市,2020/2/6,23,4,0
云南省,大理白族自治州,2020/2/6,11,1,0
辽宁省,大连市,2020/2/6,14,3,0
黑龙江省,大庆市,2020/2/6,13,0,1
山西省,大同市,2020/2/6,9,0,0
黑龙江省,大兴安岭地区,2020/2/6,2,0,0
广东省,待明确,2020/2/6,0,27,1
云南省,待明确,2020/2/6,0,1,0
云南省,待明确,2020/2/6,0,3,0
云南省,待明确,2020/2/6,0,4,0
云南省,待明确,2020/2/6,0,1,0
辽宁省,丹东市,2020/2/6,7,1,0
海南省,儋州市,2020/2/6,11,0,0
云南省,德宏傣族景颇族自治州,2020/2/6,5,0,0
四川省,德阳市,2020/2/6,12,0,0
山东省,德州市,2020/2/6,27,2,0
海南省,定安县,2020/2/6,3,0,0
甘肃省,定西市,2020/2/6,5,1,0
海南省,东方市,2020/2/6,3,0,0
广东省,东莞市,2020/2/6,53,1,0
内蒙古自治区,鄂尔多斯市,2020/2/6,11,2,0
湖北省,鄂州市,2020/2/6,471,9,18
湖北省,恩施土家族苗族自治州,2020/2/6,157,10,0
广西壮族自治区,防城港市,2020/2/6,15,1,0
广东省,佛山市,2020/2/6,57,4,0
福建省,福州市,2020/2/6,57,6,0
江西省,抚州市,2020/2/6,56,7,0
辽宁省,阜新市,2020/2/6,7,0,0
安徽省,阜阳市,2020/2/6,105,7,0
甘肃省,甘南藏族自治州,2020/2/6,3,0,0
四川省,甘孜藏族自治州,2020/2/6,17,0,0
江西省,赣州市,2020/2/6,59,2,0
吉林省,公主岭,2020/2/6,4,1,0
宁夏回族自治区,固原市,2020/2/6,2,0,0
四川省,广安市,2020/2/6,27,1,0
四川省,广元市,2020/2/6,6,0,0
广东省,广州市,2020/2/6,284,20,0
广西壮族自治区,贵港市,2020/2/6,7,0,0
贵州省,贵阳市,2020/2/6,18,1,0
广西壮族自治区,桂林市,2020/2/6,28,5,0
黑龙江省,哈尔滨市,2020/2/6,94,6,0
青海省,海北藏族自治州,2020/2/6,3,0,0
海南省,海口市,2020/2/6,21,2,0
河北省,邯郸市,2020/2/6,22,2,0
陕西省,汉中市,2020/2/6,21,0,0
浙江省,杭州市,2020/2/6,156,15,0
安徽省,合肥市,2020/2/6,115,7,0
广西壮族自治区,河池市,2020/2/6,11,0,0
广东省,河源市,2020/2/6,2,0,0
山东省,菏泽市,2020/2/6,13,2,0
广西壮族自治区,贺州市,2020/2/6,4,0,0
河南省,鹤壁市,2020/2/6,11,0,0
黑龙江省,鹤岗市,2020/2/6,2,0,0
黑龙江省,黑河市,2020/2/6,1,0,0
河北省,衡水市,2020/2/6,7,0,0
湖南省,衡阳市,2020/2/6,43,8,0
云南省,红河哈尼族彝族自治州,2020/2/6,5,1,0
